request	Number of Hits	keys	response urls
smic 2018	123	['url', 'all_text', 'text', 'filename', 'author', 'title', 'id', 'anchor', 'slug', 'tags', 'source', 'html']	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#SMIC-et-minimum-garanti-ne-pas-confondre	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#Comment-verifier-que-le-SMIC-est-atteint	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#Comment-le-SMIC-est-il-revalorise	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#A-qui-s-applique-le-SMIC	https://www.service-public.fr/particuliers/vosdroits/F2300	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#Quelles-sanctions-sont-applicables-si-le-SMIC-n-est-pas-atteint-nbsp	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t1-Comment-est-fixe-le-salaire-minimum	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Comment-est-fixe-le-salaire-de-base	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t4-Saisie-sur-salaire-dans-quelle-limite	https://www.service-public.fr/particuliers/vosdroits/F2308	unknown	https://www.service-public.fr/particuliers/vosdroits/F13300	https://www.service-public.fr/particuliers/vosdroits/F15522	https://www.service-public.fr/particuliers/vosdroits/F2301	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Quelles-retenues-sont-possibles	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Quelles-sont-les-modalites-de-paiement	http://travail-emploi.gouv.fr/archives/archives-courantes/article/5-questions-reponses-sur-l-entree-en-apprentissage#Question-4-Quel-sera-votre-salaire	http://travail-emploi.gouv.fr/droit-du-travail/litiges-individuels-et-conflits-collectifs/article/la-greve#Quelles-sont-les-consequences-sur-le-salaire	unknown	unknown	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t5-La-garantie-des-salaires-c-est-quoi	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Comment-verifier-les-sommes-versees	unknown	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Le-salaire-de-base-peut-il-etre-modifie	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/la-mensualisation#Comment-se-calcule-le-salaire-mensuel	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/la-mensualisation#Le-montant-du-salaire-peut-il-varier	http://travail-emploi.gouv.fr/droit-du-travail/temps-de-travail-et-conges/temps-de-travail/article/les-heures-supplementaires-contreparties#Quelles-sont-les-majorations-de-salaire-applicables	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t2-Quand-et-comment-est-il-verse	https://www.service-public.fr/particuliers/vosdroits/F1225	https://www.service-public.fr/particuliers/vosdroits/F718	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t3-Comment-lire-son-bulletin-de-paie	unknown	https://www.legifrance.gouv.fr/affichIDCC.do?idConvention=KALICONT000005635725	unknown	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/saisie-et-cessions-des-remunerations#Quelles-sont-les-quotites-du-salaire-cessibles-ou-saisissables-nbsp	http://travail-emploi.gouv.fr/droit-du-travail/rupture-de-contrats/licenciement/article/l-indemnite-legale-de-licenciement#Comment-calculer-le-salaire-de-reference	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	https://www.service-public.fr/particuliers/vosdroits/F2337	http://travail-emploi.gouv.fr/dialogue-social/egalite-professionnelle-et-salariale-femmes-hommes/article/l-egalite-de-remuneration#Quelles-sont-les-sources-d-information-sur-les-salaires-des-femmes-et-des-nbsp	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	unknown	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/saisie-et-cessions-des-remunerations#Existe-t-il-d-autres-procedures-de-recouvrement-des-creances-sur-les-nbsp	unknown	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	unknown	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	https://www.service-public.fr/particuliers/vosdroits/F32944	https://www.service-public.fr/particuliers/vosdroits/F12386	https://www.service-public.fr/particuliers/vosdroits/F34225	https://www.service-public.fr/particuliers/vosdroits/F34534	https://www.service-public.fr/particuliers/vosdroits/F12392	https://www.service-public.fr/particuliers/vosdroits/F31546	https://www.service-public.fr/particuliers/vosdroits/F34707	https://www.service-public.fr/particuliers/vosdroits/F13975	https://www.service-public.fr/particuliers/vosdroits/F31433	https://www.service-public.fr/particuliers/vosdroits/F31541	https://www.service-public.fr/particuliers/vosdroits/F34539	https://www.service-public.fr/particuliers/vosdroits/F11016	https://www.service-public.fr/particuliers/vosdroits/F31528	https://www.service-public.fr/particuliers/vosdroits/F32707	https://www.service-public.fr/particuliers/vosdroits/F34536	https://www.service-public.fr/particuliers/vosdroits/F34537	https://www.service-public.fr/particuliers/vosdroits/F31219	https://www.service-public.fr/particuliers/vosdroits/F32923	https://www.service-public.fr/particuliers/vosdroits/F1648	https://www.service-public.fr/particuliers/vosdroits/F18848	https://www.service-public.fr/particuliers/vosdroits/F32574	https://www.service-public.fr/particuliers/vosdroits/F13970	https://www.service-public.fr/particuliers/vosdroits/F34473	https://www.service-public.fr/particuliers/vosdroits/F2786	https://www.service-public.fr/particuliers/vosdroits/F33676	https://www.service-public.fr/particuliers/vosdroits/F2102	https://www.service-public.fr/particuliers/vosdroits/F12163	https://www.service-public.fr/particuliers/vosdroits/F13765	https://www.service-public.fr/particuliers/vosdroits/F13896	https://www.service-public.fr/particuliers/vosdroits/F18029	https://www.service-public.fr/particuliers/vosdroits/F515	https://www.service-public.fr/particuliers/vosdroits/F547	http://travail-emploi.gouv.fr/emploi/insertion-dans-l-emploi/emploi-et-handicap/article/emploi-et-handicap-acceder-a-un-emploi-dans-la-fonction-publique#Personnes-handicapees-qui-peut-integrer-la-fonction-publique-nbsp	https://www.service-public.fr/particuliers/vosdroits/F2859	https://www.service-public.fr/particuliers/vosdroits/F13861	https://www.service-public.fr/particuliers/vosdroits/F33689	https://www.service-public.fr/particuliers/vosdroits/F33903	https://www.service-public.fr/particuliers/vosdroits/F34544	https://www.service-public.fr/particuliers/vosdroits/F34669	https://www.service-public.fr/particuliers/vosdroits/F530	https://www.service-public.fr/particuliers/vosdroits/F637	https://www.service-public.fr/particuliers/vosdroits/F13117	https://www.service-public.fr/particuliers/vosdroits/F18085	https://www.service-public.fr/particuliers/vosdroits/F33252	https://www.service-public.fr/particuliers/vosdroits/F34545	https://www.service-public.fr/particuliers/vosdroits/F491	https://www.service-public.fr/particuliers/vosdroits/F13322	https://www.service-public.fr/particuliers/vosdroits/F31245	https://www.service-public.fr/particuliers/vosdroits/F430	https://www.service-public.fr/particuliers/vosdroits/F489	https://www.service-public.fr/particuliers/vosdroits/F496	https://www.service-public.fr/particuliers/vosdroits/F31094	https://www.service-public.fr/particuliers/vosdroits/F13272	https://www.service-public.fr/particuliers/vosdroits/F14060	https://www.service-public.fr/particuliers/vosdroits/F31472	https://www.service-public.fr/particuliers/vosdroits/F12413	https://www.service-public.fr/particuliers/vosdroits/F31470	https://www.service-public.fr/particuliers/vosdroits/F24496	https://www.service-public.fr/particuliers/vosdroits/F17757	https://www.service-public.fr/particuliers/vosdroits/F461	https://www.service-public.fr/particuliers/vosdroits/F517	https://www.service-public.fr/particuliers/vosdroits/F519	https://www.service-public.fr/particuliers/vosdroits/F537
smic	122	['url', 'all_text', 'text', 'filename', 'author', 'title', 'id', 'anchor', 'slug', 'tags', 'source', 'html']	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#SMIC-et-minimum-garanti-ne-pas-confondre	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#Comment-verifier-que-le-SMIC-est-atteint	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#Comment-le-SMIC-est-il-revalorise	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#A-qui-s-applique-le-SMIC	https://www.service-public.fr/particuliers/vosdroits/F2300	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-smic-374531#Quelles-sanctions-sont-applicables-si-le-SMIC-n-est-pas-atteint-nbsp	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t1-Comment-est-fixe-le-salaire-minimum	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Comment-est-fixe-le-salaire-de-base	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t4-Saisie-sur-salaire-dans-quelle-limite	https://www.service-public.fr/particuliers/vosdroits/F2308	unknown	https://www.service-public.fr/particuliers/vosdroits/F13300	https://www.service-public.fr/particuliers/vosdroits/F15522	https://www.service-public.fr/particuliers/vosdroits/F2301	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Quelles-retenues-sont-possibles	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Quelles-sont-les-modalites-de-paiement	http://travail-emploi.gouv.fr/archives/archives-courantes/article/5-questions-reponses-sur-l-entree-en-apprentissage#Question-4-Quel-sera-votre-salaire	http://travail-emploi.gouv.fr/droit-du-travail/litiges-individuels-et-conflits-collectifs/article/la-greve#Quelles-sont-les-consequences-sur-le-salaire	unknown	unknown	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t5-La-garantie-des-salaires-c-est-quoi	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Comment-verifier-les-sommes-versees	unknown	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/le-salaire-fixation-et-paiement#Le-salaire-de-base-peut-il-etre-modifie	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/la-mensualisation#Comment-se-calcule-le-salaire-mensuel	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/la-mensualisation#Le-montant-du-salaire-peut-il-varier	http://travail-emploi.gouv.fr/droit-du-travail/temps-de-travail-et-conges/temps-de-travail/article/les-heures-supplementaires-contreparties#Quelles-sont-les-majorations-de-salaire-applicables	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t2-Quand-et-comment-est-il-verse	https://www.service-public.fr/particuliers/vosdroits/F1225	https://www.service-public.fr/particuliers/vosdroits/F718	http://travail-emploi.gouv.fr/actualites/l-actualite-du-ministere/article/5-questions-reponses-sur-le-versement-du-salaire#t3-Comment-lire-son-bulletin-de-paie	unknown	https://www.legifrance.gouv.fr/affichIDCC.do?idConvention=KALICONT000005635725	unknown	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/saisie-et-cessions-des-remunerations#Quelles-sont-les-quotites-du-salaire-cessibles-ou-saisissables-nbsp	http://travail-emploi.gouv.fr/droit-du-travail/rupture-de-contrats/licenciement/article/l-indemnite-legale-de-licenciement#Comment-calculer-le-salaire-de-reference	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	https://www.service-public.fr/particuliers/vosdroits/F2337	http://travail-emploi.gouv.fr/dialogue-social/egalite-professionnelle-et-salariale-femmes-hommes/article/l-egalite-de-remuneration#Quelles-sont-les-sources-d-information-sur-les-salaires-des-femmes-et-des-nbsp	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	unknown	http://travail-emploi.gouv.fr/droit-du-travail/remuneration-et-participation-financiere/remuneration/article/saisie-et-cessions-des-remunerations#Existe-t-il-d-autres-procedures-de-recouvrement-des-creances-sur-les-nbsp	unknown	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	unknown	https://www.legifrance.gouv.fr/affichIDCC.do;jsessionid=D43D7F474E361FB2FFCB390D491D6B4B.tplgfr38s_2?idConvention=KALICONT000005635096	https://www.service-public.fr/particuliers/vosdroits/F32944	https://www.service-public.fr/particuliers/vosdroits/F12386	https://www.service-public.fr/particuliers/vosdroits/F34225	https://www.service-public.fr/particuliers/vosdroits/F34534	https://www.service-public.fr/particuliers/vosdroits/F12392	https://www.service-public.fr/particuliers/vosdroits/F31546	https://www.service-public.fr/particuliers/vosdroits/F34707	https://www.service-public.fr/particuliers/vosdroits/F13975	https://www.service-public.fr/particuliers/vosdroits/F31433	https://www.service-public.fr/particuliers/vosdroits/F31541	https://www.service-public.fr/particuliers/vosdroits/F34539	https://www.service-public.fr/particuliers/vosdroits/F11016	https://www.service-public.fr/particuliers/vosdroits/F31528	https://www.service-public.fr/particuliers/vosdroits/F32707	https://www.service-public.fr/particuliers/vosdroits/F34536	https://www.service-public.fr/particuliers/vosdroits/F34537	https://www.service-public.fr/particuliers/vosdroits/F31219	https://www.service-public.fr/particuliers/vosdroits/F32923	https://www.service-public.fr/particuliers/vosdroits/F1648	https://www.service-public.fr/particuliers/vosdroits/F18848	https://www.service-public.fr/particuliers/vosdroits/F32574	https://www.service-public.fr/particuliers/vosdroits/F13970	https://www.service-public.fr/particuliers/vosdroits/F34473	https://www.service-public.fr/particuliers/vosdroits/F2786	https://www.service-public.fr/particuliers/vosdroits/F33676	https://www.service-public.fr/particuliers/vosdroits/F2102	https://www.service-public.fr/particuliers/vosdroits/F12163	https://www.service-public.fr/particuliers/vosdroits/F13765	https://www.service-public.fr/particuliers/vosdroits/F13896	https://www.service-public.fr/particuliers/vosdroits/F18029	https://www.service-public.fr/particuliers/vosdroits/F515	https://www.service-public.fr/particuliers/vosdroits/F547	http://travail-emploi.gouv.fr/emploi/insertion-dans-l-emploi/emploi-et-handicap/article/emploi-et-handicap-acceder-a-un-emploi-dans-la-fonction-publique#Personnes-handicapees-qui-peut-integrer-la-fonction-publique-nbsp	https://www.service-public.fr/particuliers/vosdroits/F2859	https://www.service-public.fr/particuliers/vosdroits/F13861	https://www.service-public.fr/particuliers/vosdroits/F33689	https://www.service-public.fr/particuliers/vosdroits/F33903	https://www.service-public.fr/particuliers/vosdroits/F34544	https://www.service-public.fr/particuliers/vosdroits/F34669	https://www.service-public.fr/particuliers/vosdroits/F530	https://www.service-public.fr/particuliers/vosdroits/F637	https://www.service-public.fr/particuliers/vosdroits/F13117	https://www.service-public.fr/particuliers/vosdroits/F18085	https://www.service-public.fr/particuliers/vosdroits/F33252	https://www.service-public.fr/particuliers/vosdroits/F34545	https://www.service-public.fr/particuliers/vosdroits/F491	https://www.service-public.fr/particuliers/vosdroits/F13322	https://www.service-public.fr/particuliers/vosdroits/F31245	https://www.service-public.fr/particuliers/vosdroits/F430	https://www.service-public.fr/particuliers/vosdroits/F489	https://www.service-public.fr/particuliers/vosdroits/F496	https://www.service-public.fr/particuliers/vosdroits/F31094	https://www.service-public.fr/particuliers/vosdroits/F13272	https://www.service-public.fr/particuliers/vosdroits/F14060	https://www.service-public.fr/particuliers/vosdroits/F31472	https://www.service-public.fr/particuliers/vosdroits/F12413	https://www.service-public.fr/particuliers/vosdroits/F31470	https://www.service-public.fr/particuliers/vosdroits/F24496	https://www.service-public.fr/particuliers/vosdroits/F17757	https://www.service-public.fr/particuliers/vosdroits/F461	https://www.service-public.fr/particuliers/vosdroits/F517	https://www.service-public.fr/particuliers/vosdroits/F519	https://www.service-public.fr/particuliers/vosdroits/F537
